NU_ANO_SAEB|CO_UF|CO_MUNICIPIO|IN_CAPITAL|IN_PREENCHIMENTO|CO_TRATAMENTO|DT_PREENCHIMENTO|MG1Q01|MG1Q02|MG1Q03|MG1Q04|MG1Q05|MG1Q06|MG1Q07|MG1Q08_A|MG1Q08_B|MG1Q08_C|MG1Q08_D|MG1Q08_E|MG1Q08_F|MG1Q08_G|MG1Q09|MG1Q10|MG1Q11|MG1Q12|MG1Q13|MG2Q01|MG2Q02|MG2Q03|MG2Q04|MG2Q05|MG2Q06|MG2Q07|MG2Q08|MG2Q09|MG2Q10|MG2Q11|MG2Q12|MG2Q13|MG2Q14|MG2Q15|MG2Q16|MG2Q17|MG2Q18|MG2Q19|MG2Q20|MG2Q21|MG2Q22|MG2Q23|MG2Q24|MG2Q25|MG2Q26|MG2Q27|MG2Q28|MG2Q29|MG2Q30|MG2Q31|MG2Q32|MG2Q33|MG2Q34|MG2Q35_A|MG2Q35_B|MG2Q35_C|MG2Q35_D|MG2Q35_E|MG2Q35_F|MG2Q35_G|MG2Q35_H|MG2Q35_I|MG2Q35_J|MG2Q36|MG2Q37|MG2Q38|MG2Q39|MG2Q40|MG2Q41|MG2Q42|MG3Q01|MG3Q02|MG3Q03|MG3Q04|MG3Q05|MG3Q06|MG3Q07|MG3Q08|MG3Q09|MG3Q10|MG3Q11|MG3Q12|MG3Q13|MG3Q14|MG3Q15|MG3Q16|MG3Q17|MG3Q18|MG3Q19|MG3Q20|MG3Q21|MG4Q01|MG4Q02|MG4Q03|MG4Q04|MG4Q05|MG4Q06|MG4Q07|MG4Q08|MG4Q09|MG4Q10|MG5Q01|MG5Q02_A|MG5Q02_B|MG5Q02_C|MG5Q02_D|MG5Q02_E|MG5Q02_F|MG5Q02_G|MG5Q03|MG5Q04_A|MG5Q04_B|MG5Q04_C|MG5Q05_A|MG5Q05_B|MG5Q05_C|MG5Q05_D|MG5Q05_E|MG5Q05_F|MG5Q05_G|MG5Q06|MG5Q07_A|MG5Q07_B|MG5Q07_C|MG5Q07_D|MG5Q07_E|MG5Q07_F|MG5Q07_G|MG5Q07_H|MG5Q07_I|MG5Q08|MG6Q01|MG6Q02|MG6Q03|MG6Q04|MG6Q05_A|MG6Q05_B|MG6Q05_C|MG6Q05_D|MG6Q06|MG6Q07|MG6Q08_A|MG6Q08_B|MG6Q08_C|MG6Q08_D|MG6Q08_E|MG6Q08_F|MG6Q08_G|MG6Q08_H|MG6Q09_A|MG6Q10|MG7Q01
2021|31|3127008|0|1|0|15OCT2021|B|53|A|B|D|A|A|A||C||E||||30||A|B|B|A|A|A|B|10|A|A|A|A|A|A|||A|A|B|B|B|B|||C|A|A|B|A|B|B|B|A|A||||B|C|||F||||||A|A|A|A|A|B|A|1|A|A|A|A|B|A|A|A|B|B||||||||||A|A|B|1|A|A|A|A|A|A|A|A|B|C||E|||B|||||||||||A|A|B|C|D||||H|||A|A|A|A|A||||A|A|A|B|C||E|||||B|
2021|31|3127057|0|1|0|25NOV2021|B|27|C|B|C|A|A|A||||||||3|1|A|B|A|A|A|A|A|9|B|B|A|B|A|A|B||A|A|B|B|B|B|B||C|B|A|B|A|B|B|B|A|A|B||||||||G|H|I|||A|A|A|A|A|B|A|0|B|A|B|B|B|A|A|A|B|B||||||||||A|A|A|0|B|A|B|B|A|A|A|A|B|C||E|||B|||||||||||A|A|B|C|D|E|F|G|H|I||A|A|A|A|||C||A|A||B|C||E|||||B|
2021|31|3127073|0|1|0|02DEC2021|B|45|C|B|C|A|A|A||||||||13|1|A|B|B|A|B|A|A|5|A|A|A|A|A|B|A|ENTIDADES EVANGELICAS|A|A|B|B|B|B|B||A|B|B|B|B|B|B|B|B|B|B||A|B|C|||||||||A|A|A|A|A|A|A|0|A|A|B|A|B|A|B||A|A|A|A|A|A|A|A|A|A|A|A|A|B|0|A|A|B|A|B||A|A|B|C|||||A||B||||C|||||A||B|C|D|E|F|G||||C|A|A|A||B|||A|A||B||||||||B|
2021|31|3127107|0|1|0|03DEC2021|A|40|A|B|E|A|A|A||C|D|||G|Vice-diretor|15||A|B|B|A|B|A|B|28|B|A|A|A|A|A|A|Ministério Público|A|B|B|B|B|B|B||A|B|B|B|A|B|B|A|A|A|B|||B||D|||||I|||B|A|B|A|B|B|A|3|A|A|B|A|B|A|A|A|A|A|B|B|B|B|B|B|B|B|A|A|A|B|6|A|A|B|A|A|A|A|A|B|C|||||A||B|C||B||||||A|A|B|||E|F|G|H|||C|A|A|A||B|||B|A|A|B|C|||||||B|Nada a sugerir
2021|31|3127206|0|1|0|27DEC2021|B|45|C|B|C|A|A|A|||D|||||22|1|A|B|A|A|B|A|A||A|A|A|A|A|A|||A||||||||C|||B|A|A|B|A|B|B|||A|B|||||||I|||A|A|B|A|A|A|A||A|A||A||A|A|A|A|A|B|B|A|A|A|A|A|A|A|A|A|B||A|A|B|B|A|A|A|||C||E|||A||B|||||D||||A|||||||||||B|B|B|B||B|||B|B||||||||||D|
2021|31|3127305|0|1|0|14OCT2021|B|51|C|B|C|A|A|A||||||||25|4|A|B|B|A|B|A|B|6|A|A|A||A|A|B||A|B|B|B|B|B|B||B||A|B|A|A|A|A|B|A|B|||||D|||G|H||||B|A|A|A|A|B|A|0|A|A|B|A|B|A|A|A|B|B||||||||||A|A|B|1|A|A|B|A|A|A|A|A|B|C|||||B|||||||||||A|A||C|D||||H|||B|A|A|C||B|||A|B|A||C|||||||B|Os temas abordados contemplam vários assuntos que deveriam ser considerados primordiais na administração pública em relação à educação. .sugestão:.Merenda Escolar - Agricultura familiar
2021|31|3127339|0|1|0|04NOV2021|A|38|C|B|C|A|B|||||||||||A|B|B|A|B|A|B|16|A|A|A|B|A|A|B||A|B|B|B|B|B|B||B|A|B|A|A|B|B|B|A|A|B|||B||D|||G|||||B|B|B|B|B|B|A|2|A|A|B|A|B|A|B||B|B||||||||||A|A|B|2|A|A|B|A|B||A|A|B|C|||||A|A|B|C||B||||||B|||||||||||A|A|A|A||B|||B|A|A|B||||||||B|
2021|31|3127354|0|1|0|14OCT2021|A|41|C|B|D|A|A|A||||E||G|Especialista em educação na rede estadual|16|1|A|B|B|A|B|A|B|5|B|A|A|A|A|B|A|Secretaria de Meio Ambiente, Secretaria de Cultura e Esportes|A|A|A|B|B|B|B||A|B|A|B|A|A|A|B|A|B|B|||B||D|||||I|||A|A|A|A|A|A|A|0|A|A|B|A|B|A|B||B|B||||||||||A|A|B|0|A|A|B|A|B||A|||||E|||B|||||||||||A|A|B|C|||F|G||||C|A|A|A||B|||A|B|A|B|C||E|||||B|
2021|31|3127370|0|1|0|30NOV2021|B|43|C|B|D|A|A|A||||||||20||A|B|B|A|B|A|B|3|A|A|A|A|A|B|B||A|B|B|B|B|B|B||B|A|A|B|A|A|A|A|B|A|B|||B|C|D||||||||A|A|B|B|B|A|A|33|A|B|A|A|B|A|A|A|B|B||||||||||A|A|B|55|A|A|A|A|A|A|A|A|B|C||E|||B|||||||||||B|||||||||||A|A|A|A||B|C||A|A|A|B|C|D|E|||||B|Extenso, mas completo.
2021|31|3127388|0|1|0|14DEC2021|B|38|A|B|D|A|A|A|B|C||||||18|5|A|B|B|A|A|A|A|67|A|A|A|B|A|B|B||B|B|B|A||A|B||A|B|A|B|A|B|B|B|B|B|B|||B|C|D||||||||A|A|A|A|A|A|A|16|A|A|B|B|B|A|A|A|B|B||||||||||A|B|B|43|A|A|B|A|A|A|A|A||C|||||B|||||||||||B|||||||||||C|A|A|A|A||||A|A|A||C||E|||||B|
2021|31|3127404|0|1|0|19OCT2021|B|34|A|B|D|A|A|A|||D|||||12|1|A|B|A|A|B|A|A|1|A|A|A|A|A|A|B||B|B|B|B|B|A|B||A|A|A|B|A|B|B|A|A|B|B|||||D|||G||I|||B|B|B|A|B|B|A|13|A|A|B|A|B|A|B||B|B||||||||||A|A|B|28|A|A|A|A|B||B||||||||B|||||||||||A|A|B||||F|G||||C|C|C|C||B|||A|A||||||||||B|
2021|31|3127503|0|1|0|19OCT2021|B|44|C|B|C|A|A|A|||D|||||15|2|A|A|B|A|B|A|B|6|A|A|A|B|A|B|B||A|B|A|B|B|B|B||C|B|A|B|B|A||A|A|A|B|||||D|||G||I|||A|A|B|B|A|B|A|0|A|A|A|A|B|A|A|A|B|B||||||||||A|A|A|0|A|A|A|A|A||A|A|B|C||E|||A||B|||||D||||B|||||||||||A|A|A|A||B|||A|B|A|B|C|D|E|||||B|Está bom, com perguntas pertinentes.
2021|31|3127602|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|31|3127701|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|31|3127800|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|31|3127909|0|1|0|21DEC2021|B|55|C|B|C|A|A|A||C||||||26|3|A|B|B|A|B|A|B|10|A|A|A|A|A|B|B||A|A|B|B|A|B|B||C|A|B|B|A|A|B|B|A|B|B|||||D|||G||I|||A|A|A|A|A|B|A|2|A|A|A|A|B|A|A|A|A|A||||||||||B|B|B|0|B|B|B|B|B||B||||||||B|||||||||||B|||||||||||B|B|B|B||B|||A|B||||||||||A|
2021|31|3128006|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|31|3128105|0|1|0|25NOV2021|B|60|A|B|D|A|A|A||C||E||||30|30|A|B|B|A|B|A|B||A|A|A|A|A|A|A|Secretaria Municipal de Agricultura, Secretaria Municipal de Cultura e Patrimônio Histórico, Policia Militar, CODEMA, Conselhos Comunitários das Comunidades Rurais|A|A|A|A|A|B|B||C|A|A|A|A|A|A|A|A|A|B|||B|C|D||||||||A|A|A|A|A|A|A|20|A|A|A|A|B|A|A|A|B|B||||||||||A|A|B|50|A|A|A|A|A|A|A|A|B|C||E|||A||B|C||B||||||A|A|B|||E|F|G|H|||B|B|B|B||B|||A|B||||||||||B|Inclusão de temas didáticos  e dia a a dia do professor, Secretario e do aluno.
2021|31|3128204|0|1|0|23DEC2021|A|31|C|B|D|A|A|A||C||E|||||8|A|B|A|A|B|A|A|96|A|A|A|A|A|A|||A||||||||A|B|B|B|B|B|B|B|B|B|B|||B||D||||||||B||||A||A||A|A|B|A|B|A|A|A|B|B||||||||||A|A|B|25|A|A|B|A|A||B||||||||B|||||||||||B|||||||||||C|A|A|C||B|||A|B|A|B|C|D|E|||||B|Não tem sugestão.
2021|31|3128253|0|1|0|19NOV2021|B|46|C|B|C|A|A|A|B|C|D|||||25|1|A|A|B|A|B|A|A|93|A|A|A|A|A|B|B||A|A|A|B|B|B|||C|A|A|B|A|A|B|A|A|B|A|Educação Empreendedora-Sebrae||B||D|||G|||||A|A|A|A|A|B|A|73|A|A|B|A|B|A|B||B|B||||||||||A|B|B||A|A|A|A|A|A|A||B|C|||||B|||||||||||A|A|B|C|D|E|||H|||C|A|A|B||B|||A|B|A|B|||E|||||B|AVALIAÇÕES EXTERNAS
2021|31|3128303|0|1|0|17NOV2021|B|45|A|B|D|A|A|A|||D|E||||24|1|B|A|B|A|B|A|B||A|A|A|A|A|A|||A|A|B|B|B|B|B||A|B|A|B|B|B|B|B|A|B||||B||D|||||I|||B|A|B|B|B|B|A|3|A|B|B|A|B|A|A|A|B|B||||||||||A|B|B|0|A|A|B|A|A|A|A|A|B|C|||||B|||||||||||A|||||||||||A|A|A|A||B|||B|A|||||E|||||B|não ha
2021|31|3128402|0|1|0|15OCT2021|B|53|A|B|C|A|A|A|||D|E||||28||A|B|B|A|B|A|A||A|A|A|A|A|A|B||B|A|B|B|B|A|B||A|A|A|B|A|A|B|A|B|B|||||||||G|H|I|||A|A|B|A|A|B|A|0|A|A|A|A|B|A|A|A|A|A|B|B|A|A|A|A|A|A|A|A|B|B|1|A|A|A|A|B||A|A|B|||E|||B|||||||||||A|||||||||||B|A|A|B||B|||A|B||B|C||E|||||B|FOI SATISFATÓRIO.
2021|31|3128501|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|31|3128600|0|1|0|17NOV2021|B|46|C|B|D|A|B|||||||||||A|B|B|A|B|A|B|9|B|A|A|A|A|A|B||A|A|B|A|A|B|||B|A|A|B|A|A|A|B|A|B|B|||B||D|||G|||||A|A|A|A|B|B|A|0|A|A|A|A|B|A|B||B|B||||||||||A|A|B|0|A|A|A|A|B||A|A|B||||||A||B||||||E|||A||B|C|D|E|F|G|H|||A|A|A|A||B|||A|A|A||C|D|E|||||A|Esse questionário está claro e objetivo. No momento não tenho nada a acrescentar..Obrigada!.
2021|31|3128709|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|31|3128808|0|1|0|14OCT2021|B|31|A|B|C|A|A|A||||||||10||A|B|A|A|B|A|A|4|B|A|A|A|A|A|B||A|A|B|A|B|B|B||A|B|A|B|A|B|B|A|A|B|B||||||||G|H|I|||A|A|B|A|A|B|A|35|A|A|B|A|B|A|A|A|B|B||||||||||A|A|A|45|A|A|B|A|A|A|A|A|B|C|D||F||A||B|||B||||||A|||||||||||A|A|A|A||B|||A|A|A|B|||E|||||B|Inclusão de professores de apoio e reforço; planos de ação voltados para a recuperação dos alunos em defasagem.
2021|31|3128907|0|1|0|16NOV2021|B|40|A|B|D|A|B|||||||||||A|B|B|A|B|A|B|15|A|A|A|A|A|A|A|SICOOB, SEBRAE, Faculdades vizinhas e SENAC.|A|A|B|B|A|B|B||B|A|A|B|A|A|B|A|A|B|A|Impactos da pandemia no processo educacional, processos de alfabetização e letramento e o aspecto psicológico de educandos e educadores no contexto atual.||||D|||G||I|||A|A|A|A|B|B|A|1|A|A|A|A|B|A|A|A|B|B||||||||||A|B|B|1|A|A|A|A|A|A|A|A||C|||||A||B||A|||||||A|A||C|D||||H|||B|A|A|A||B|||A|A|A||C||E|||||C|Considero que o questionário permeou os campos importantes da estrutura da educação.
2021|31|3129004|0|1|0|15OCT2021|B|55|A|B|D|A|A|A|||D|E||||30|1|A|B|B|A|B|A|A|2|A|A|A|A|A|A|B||B|B|B|B|B|B|B||C|A|A|B|A|A|B|A|A|B|B|||||D|||G||I|||A|A|A|A|A|B|A|0|A|A|B|A|B|A|A|A|B|A|B|B|A|A|A|A|A|A|A|A|B|A|0|A|A|B|A|A|A|A||B|C|||||B|||||||||||A|A||C||||||||C|A|A|B||B|||A|A|A||C|D||||||B|O meu tempo à frente da Secretaria Municipal é insuficiente para realizar as mudanças de que a rede precisa, sobretudo no aperfeiçoamento profissional.
2021|31|3129103|0|1|0|15OCT2021|B|50|A|B|D|A|A|A|||D|||||20|7|A|B|B|A|A|A|A|6|A|A|A|A|A|A|B||A|A|B|A|A|B|B||B|A|A|A|A|A|A|A|A|B|B|||||D|||G||I|||A|A|A|A|A|A|A|0|B|A|B|A|B|A|B||B|B||||||||||A|A|B|1|B|A|B|A|B||A|A|B|C|D|E|||A||B|||||D||||A||B|C|D||F|G||||B|A|A|B||B|||B|A|A||C||E|||||C|sugerimos mais questões sobre transporte escolar.
2021|31|3129202|0|1|0|04NOV2021|A|41|A||E|A|A|A||||||||22|5|A|B|B|A|B|A|B|9|A|A|A|A|A|A|B||B|A|A|A|A|A|B||A|B|B|B|B|A|B|B|A|B|B|||B||D|||G|||||A|A|A|A|A|B|A|2|A|A|B|A|B|A|B||B|B||||||||||A|A|B|1|A|A|B|A|B||A|A|B||||||B|||||||||||A|A|B|C|||F|G|H|||A|A|A|A||B|||A|A|A||C||E|||||B|
2021|31|3129301|0|1|0|11NOV2021|B|48|A|B|C|A|A|A||C||E||||21|9|A|B|A|A|B|A|B|113|A|A|A|A|A|A|B||A|A|B|A|A|B|B||C|A|A|B|A|A|A|A|A|A|B|||B||D|||G|||||A|A|A|A|A|B|A|44|A|A|A|A|B|A|A|A|B|B||||||||||A|A|B|69|A|A|A|A|A||A|A|B|C|||||A||B|||||D||||A|||||||||||B|A|A|C||B|||A|A|A|||||||||B|Satisfatório
2021|31|3129400|0|1|2|05NOV2021|B|47|A|B|D|A|B|||||||||||A|B|B|A|B|A||||||||||||||||||||||||||||||||||||||||||||||||A|0|B|A|B|A|B|A|A|A|B|B||||||||||A|A|B|0|B|A|B|A|A|A|A|A|B|C|||||A||B|||B||||||A|||C||E|F|G||||C|A|A|C||B|||B|B|A||C|||||||B|
2021|31|3129509|0|1|0|14OCT2021||57|A|B|D|A|A|A|||D|||||30|5|A|B|A|A|B|A|B||B|A|A|A|A|A|||A|B|B|B|A|B|A|Habilidades interpessoais, experiência pedagógicas.|C|A|A|A|B|A|B|B|A|B|B|||B||D|||||I|||A|A|A|A|A|B|A||A|A|A|B|B|B|A|A|B|B||||||||||A|A|B||A|A|A|B|A|A|A|A|B|C|||||A|A|B|C|A|||||||A||B|C|||F|G||I||B|C|C|C||B|||B|A||||||||||B|Quando solicitado o quantitativo de servidores, não foi possível informar por inviabilidade do sistema. ..Servidores lotados na Secretaria Municipal de Educação: 10.Servidores lotados e que trabalham exclusivamente com Educação Infantil: 1..Possibilitar um campo para esclarecimentos quando os itens a escolher não se aplicam à realidade.
2021|31|3129608|0|1|0|24NOV2021|B|55|C|B|C|A|A|A|||D|||G|Vice- diretor  e  coordenador de CMEI|30||A|B|B|A|B|A|A|11|A|A|A|B|A|B|||A|A|B|A|A|B|||C|A|A|A|A|A|A|A|A|A||||B||D|||||I|||B|A|A|B|B|B|A|4|A|A|A|B|B|A|A|A|B|B||||||||||A|A|B|6|A|A|A|B|A|A|A|A|B|C||E|||A||B|C||||D||||A|A|B|C|D|E|F|G|H|||B|A|A|A||B|||A|B|A|B|C||E|||||B|A estrutura do questionário e boa de fácil entendimento.
2021|31|3129657|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|31|3129707|0|1|0|17NOV2021|B|62|A|B|D|A|A|A||||||||30|1|A|B|A|A|B|A|B|14|A|A|A|A|A|A|B||A|A|A|A|A|B|B||A|A|A|A|A|A|A|A|A|A|B|||||D|E|F||||||A|A|A|A|A|A|A|39|A|A|A|A|B|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|B|47|A|A|A|A|A|A|A|A|B|C|||||A||B||A|B||D|E|||A|||||||||||B|A|A|C||B|||A|A|A|B|C|D|E|||||B|NENHUMA SUGESTÃO
2021|31|3129806|0|1|0|22DEC2021|B|45|C|B|D|A|A|A|||D|E||||26|3|B|B|B|A|B|A|B|35|A|A|A|A|A|A|B||A|||||A|||A|A|B|B|A|A|B|A|A|A||||||D||||H|I|||B|A|A|A|A|B|A|6|A|A|A|A|A|A|A|A|A|B|A|A|B|B|A|A|B|A|B|A|A|B|6|A|A|A|A|A|A|A|A|B|C||E|||A|A|B|C|||C|||||A|||||||||||A|A|A|A||B|||A|B|A||C|D|E|||||B|
2021|31|3129905|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|31|3130002|0|1|0|17NOV2021|B|43|A|B|D|A|A|A||||||||7|5|A|B|B|A|B|A|B|1|A|A|A|A|A|A|B||A|B|B|B|B|B|B||B|B|B|B|B|B|B|B|A|B|B|||||||F||||||B|A|A|B|B|B|A|27|B|A|B|A|B|A|A|A|B|B||||||||||A|A|B|27|B|A|B|A|A|A|A|A|||||||B|||||||||||B|||||||||||B|A|A|B||B|||A|A|A||C||E|||||B|
2021|31|3130051|0|1|0|04NOV2021|A|49|C|B|B||A||||||F|||15|1|B|B|B|A|B|B|B|3|A|A|A|A|A|A|B||A|B|B|B|B|B|B||C|A|A|A|A|A|A|A|A|A|B|||B||D|||||I|||A|A|A|A|A|A|A|87|B|A|B|A|B|A|A|A|A|A|B|A|A|A|A|A|A|A|A|A|B|B|59|B|A|B|A|A|A|B||||||||A||B||||||E|||A|A|B|||||||||C|A|A|B||B|||B|B|A|||||||||B|
2021|31|3130101|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|31|3130200|0|1|0|18OCT2021|B|39|C|B|C|A|A|A||||E||||3||B|B|B|A|B|A|B|3|A|A|A|A|A|A|B||A|A|B|B|B|B|B||C|A|A|A|A|A|A|A|A|A|B|||B||D|||||I|||A|A|A|A|A|B|A|0|A|A|A|A|B|A|B||B|A||||||||||A|A|B|0|A|A|A|A|A||A|||C||E|||B|||||||||||A|||||||||||B|A|A|B||B|||A|B|A|||||||||B|
2021|31|3130309|0|1|0|04NOV2021|B|45|A|B|D|A|A|A||C||||||15|3|B|B|B|A|B|A|B|5|A|A|A|A|A|A|B||A|B|B|B|B|B|B||C|A|A|A|A|A|A|A|A|A|B|||B||D|||||I|||A|A|A|A|A|A|A|1|B|A|B|A|A|A|A|A|B|B||||||||||A|A|B|1|B|A|B|A|A|A|A||B|C|||||A||B|||B||||||A|A|B|C||E|F|G||||B|A|A|B||B|||A|A|||||||||||Questionário bem elaborado, de fácil entendimento, bem estruturado.
2021|31|3130408|0|1|0|18OCT2021|B|41|B|B|C|A|A|||||||G|Monitor de Creche|7||A|B|A|A|B|A|A||A||A||A||||A||||||||B|B|B|B|B|B|B|B|B|B|B|||B||||||H|I|||B|B|B|B|B|B|A||A|A|B|A|B|A|A|A|A|A|B|B|A|A|A|A|A|A|A|A|A|A||A|A|B|A|A||A|||C|||||B|||||||||||B|||||||||||B|A|A|A|||C||A|B|A|||||||||B|
2021|31|3130507|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|31|3130556|0|1|0|19OCT2021|B|57|A|B|D|A|A|A|||D|||||30|1|A|B|B|A|B|A|B|54|A|A|A|A|A|A|A|Secretaria de Cultura  e Esporte|A|A|B|A|B|B|B||C|B|B|B|B|B|B|B|B|B|B|||B|C|D||||||||A|A|A|A|A|B|A|24|B|A|B|A|B|A|B||B|B||||||||||A|A|B|30|B|A|B|A|A||B||||||||B|||||||||||A||B|||||G||||A|A|A|A||B|||A|A|A||C|||||||B|
2021|31|3130606|0|1|0|14OCT2021|A|40|A|B|D|A|A|A|B||D|||||17|4|B|B|B|A|B|A|A|0|B|A|A|A|A|A|A|IFSULDEMINAS|A|B|B|B|B|B|B||C|A|A|B|B|A|B|A|A|B|B|||B|||||G||I|||A|A|A|A|A|B|A|0|A|B|B|B|B|A|B||B|B||||||||||A|A|B|0|B|A|B|A|B||A||B||||||B|||||||||||B|||||||||||B|A|A|B||B|||A|A|A||C|||||||B|Educação Especial deve ser prioridade no questionário.
2021|31|3130655|0|1|0|29NOV2021|B|51|C|B|D|A|A|A||||||G|Pedagogo|29|1|A|B|B|A|A|A|B|10|A|A|A|A|A|B|B||A|A|B|B|B|B|B||C|B|B|B|B|A|B|B|B|B|B|||||D|||G||I|||B|A|B|B|B|B|||||||||||B|B||||||||||A|A|B|130|A|A|B|A|B||A|A||C||E|||B|||||||||||A||B||||F|G|H|||B|B|B|B||B|||A|A||||||||||B|QUESTÕES SOBRE OS CRITÉRIOS AVALIATIVOS DA PROVA BRASIL.
2021|31|3130705|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|31|3130804|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|31|3130903|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|31|3131000|0|1|0|18OCT2021|B|55|A|B|D|A|A|A||C|D|E|F|||30|3|A|B|A|A|B|A|B|5|A|A|A|A|A|A|A|Pastoral da Criança, Rotary Club e|A|A|B|B|A|B|A|Experiência na área da Educação em outra gestão administrativa.|A|A|A|B|A|A|A|B|A|A|A|Treinamentos, capacitação, suporte e atendimento técnico da Edutec Sistemas Educacionais Comércios e Serviços Eireli (Projeto Inclusão Digital).||B||||||H|I|||A|A|A|A|A|A|A|40|A|A|A|A|A|A|A|A|B|B||||||||||A|A|B|74|A|A|A|A|A|A|A|A|B|C||E|||A|A|B|||B|C|||||A|A|B|C|D|E|F|G|H|I|Estabelecer e cumprir um calendário de reuniões dos conselhos da Secretaria Municipal de Educação com pautas pré definidas, coletadas das dificuldades encontradas nas unidades|B|A|A|B||B|||A|A|A|B|C|D|E|||||B|Quanto a estrutura do questionário, ele está bem elaborado, com uma abrangência diversificada.
2021|31|3131109|0|1|0|18OCT2021|B|51|B|B|D|A|A|A|B|C||||||30|1|A|B|B|A|B|B|A|129|A|A|A|A|A|A|||A|B|B|B|B|B|B||A|B|B|B|B|A|B|B||A||||B||D||F||||||B|B|A|B|B||A|21|B|A|A|A|A|A|A|A|B|B||||||||||A|A|A|102|B|A|A|A|A|A|A|A|B|C||E|||A|A|B||||||E|||A|A|B|C|D|E|F|G|H|||B|B|B|B||B|||A|A||||||||||B|
2021|31|3131158|0|1|0|18OCT2021|B|54|A|B|C|A|A|A||||||||24|5|A|B|B|A|B|A|B|7|A|A|A|A|A|A|B||A|B|B|B|B|B|B||C|A|A|B|A|B|A|A|A|B|A|Formação para os professores da Educação Infantil ao 2º ano do Ensino Fundamental, para uso do material do Sistema  Positivo ( Aprende  Brasil).||||D|||G||I|||A|A|B|A|A|B|A|0|A|A|A|A|B|A|A|A|A|B|A|A|B|B|A|A|B|A|A|A|A|A|0|A|A|A|A|A||A|A||C|||||A|A|B||||C|||||A||B|||E|F|G||||B|B|B|B||B|||A|A||||||||||B|
2021|31|3131208|0|1|0|10NOV2021|B|44|A|B|D|A|A|A||C||||||11||A|B|B|A|A|A|B|8|A|A|A|A|A|A|A|Projeto AABB Comunidade BB|A|B|B|B|B|B|B||C|B|B|B|A|A|B|A|A|A|B||A|||||F||H||||A|A|A|A|A|B|A|0|A|A|B|A|A|A|A|A|B|B||||||||||A|A|B|0|A|A|B|A|A|A|A|A|B|C||E|||B|||||||||||A|||C|D|E|F|G|H|||A|A|A|B||B|||A|A|A||C|||||||B|
2021|31|3131307|0|1|0|20OCT2021|B|44|A|B|D|A|A|A|||D|E||||20|1|A|B|A|A|A|A|A|74|A|A|A|A|A|A|||B|B|B|B|B|A|||A|A|A|B|A|A|A|A|A|A||||B||||F||H||||A|A|A|A|A|B|A|5|A|A|A|A|B|A|A|A|A|A|A|A|B|A|A|A|A|A|A|A|B|B|20|A|A|A|A|A|A|A|A|B|C||E|||A||B|C||||D||||A||B|C|D|||||||A|A|A|A|A||C||A|A|A|B|C|||||||B|Orientações e material de apoio para treinamento dos professores com maior antecedência às avaliações.  .
